Seq,SOURCEID,RAdeg,DEdeg,e_Pos,RA,DEC,YAPERMAG3,J_1APERMAG3,HAPERMAG3,KAPERMAG3
3787,433828771702,19.957,0.314,4.2,19.957078681405953,0.31402927687857124,20.219581604003906,,18.544635772705078,17.402111053466797
3788,433836158203,19.965,-0.517,3.4,19.96501560114182,-0.5169087923783688,18.554210662841797,18.541078567504883,18.081506729125977,17.26454734802246
3790,433832516787,19.974,0.07,3.0,19.97329627626352,0.07119117135404956,18.305082321166992,17.530733108520508,16.720703125,15.784244537353516
3793,433836158388,19.976,-0.483,3.4,19.97547129045297,-0.4835028532044374,11.158984184265137,10.798166275024414,10.86574649810791,10.381722450256348
3794,433830543829,19.977,0.184,2.1,19.977320414784437,0.1843925514603361,19.57266616821289,18.743383407592773,18.196489334106445,17.199491500854492
3795,433832516769,19.981,-0.138,2.6,19.982525198271237,-0.1389543979730179,19.37264633178711,18.803773880004883,18.361164093017578,18.323772430419922
3796,433830529270,19.995,0.196,3.3,19.993762284314858,0.19555103687517572,,,18.805805206298828,17.862916946411133
3797,433836158673,19.996,-0.403,1.2,19.996100041351998,-0.40277051836927336,12.376165390014648,11.94484806060791,11.568453788757324,11.394318580627441
3798,433832561001,19.998,0.016,2.6,19.998028857437177,0.01673721178188042,,,,18.507198333740234
3799,433836158749,20.001,-0.371,1.8,20.000734741908488,-0.37121190563736495,17.055570602416992,16.398029327392578,15.666476249694824,14.97053337097168
3800,433828778233,20.018,0.345,2.6,20.018667723035495,0.34490014346551134,19.229686737060547,,18.507808685302734,17.514650344848633
3801,433836102461,20.03,-0.419,3.7,20.030734258061234,-0.4192535073749986,20.426551818847656,19.198486328125,18.742679595947266,
3802,433836158904,20.03,-0.459,4.0,20.030501575621155,-0.4581175009993052,,19.610477447509766,18.51194953918457,
3803,433836102502,20.036,-0.395,3.4,20.035552323216777,-0.3952195427768512,19.76873779296875,,18.477771759033203,17.7816219329834
3806,433832560630,20.049,-0.1,3.8,20.048955841321355,-0.09916481140986845,20.060733795166016,,,
3807,433828778278,20.05,0.372,3.0,20.049463255154894,0.37058452881207954,16.451358795166016,15.881501197814941,15.312448501586914,15.040590286254883
3808,433828778432,20.05,0.45,4.1,20.050567846871203,0.4509120989174293,18.343324661254883,17.97872543334961,17.195701599121094,16.13401222229004
3809,433836102360,20.155,-0.471,2.9,20.154109034793777,-0.4714456169158368,18.702028274536133,18.663721084594727,18.0572566986084,17.364839553833008
3810,433834548081,20.212,-0.309,2.4,20.21223132225286,-0.3091580543342616,17.474529266357422,17.404010772705078,15.991418838500977,14.856484413146973
3811,433836102431,20.213,-0.444,2.8,20.21288042832804,-0.4444443389907661,11.670851707458496,11.277174949645996,11.628020286560059,11.160917282104492
3813,433836178310,20.227,-0.526,3.1,20.227046096870186,-0.5258927654726259,15.894556045532227,15.342279434204102,14.63322925567627,14.163549423217773
3814,433832738092,20.243,-0.119,2.9,20.242646079238902,-0.11917764192517571,18.059354782104492,17.399137496948242,16.689250946044922,16.030954360961914
3816,433834547953,20.253,-0.255,0.9,20.253089336539922,-0.2553350919598178,19.686817169189453,18.499113082885742,18.292011260986328,17.18350601196289
3817,433836178461,20.261,-0.466,3.4,20.260848750155247,-0.4662244951383788,19.958789825439453,19.74155044555664,18.66811752319336,18.10230255126953
3818,433834548187,20.281,-0.353,4.4,20.280634706621782,-0.35349953032310877,19.986677169799805,18.813194274902344,18.134889602661133,16.88425636291504
3819,433836050501,20.292,-0.486,3.1,20.291347160860692,-0.48593367519612124,19.76666259765625,18.92441749572754,18.369813919067383,17.83810806274414
3820,433836050643,20.3,-0.423,3.3,20.299425074621812,-0.4228784276543251,19.62066650390625,19.25138282775879,18.398332595825195,17.46196746826172
3821,433836050444,20.301,-0.51,3.4,20.300545396226003,-0.5102793596892942,18.176610946655273,17.818655014038086,17.219993591308594,16.896976470947266
3822,433832737731,20.302,0.033,2.8,20.30143178625978,0.03259631468536044,18.951650619506836,18.98386573791504,18.49709129333496,17.444679260253906
3823,433830883151,20.303,0.203,2.8,20.303815449687086,0.2034465853667273,19.688138961791992,18.38386344909668,18.076622009277344,17.32558822631836
3824,433834548003,20.312,-0.277,2.5,20.311913190742448,-0.2770732286974241,18.25271987915039,17.821081161499023,17.1685733795166,16.368173599243164
3826,433836050342,20.321,-0.544,3.8,20.31918582956761,-0.5444717460333339,14.365293502807617,13.86452579498291,13.238296508789062,12.887333869934082
3828,433834548302,20.352,-0.202,2.4,20.351748780080055,-0.20152616703028764,,,18.226417541503906,17.48557472229004
3829,433830883334,20.362,0.259,4.1,20.361212183239537,0.259641612724425,20.193769454956055,,18.853191375732422,17.82135009765625
3834,433830883400,20.387,0.108,2.1,20.38680745536071,0.1079968398543244,19.06691551208496,18.678510665893555,18.249799728393555,17.152544021606445
3835,433834548063,20.404,-0.303,1.8,20.40341987691012,-0.3030049444604063,18.310468673706055,17.57048988342285,16.790401458740234,16.099136352539062
3836,433830883445,20.412,0.158,2.9,20.411594658717913,0.15813932485832963,20.1674747467041,,18.755434036254883,17.878063201904297
3837,433832737837,20.414,-0.006,2.7,20.413187871335552,-0.006651734163852709,19.013139724731445,18.227684020996094,17.97476577758789,16.693689346313477
3838,433836340392,20.422,-0.407,3.5,20.42171876815774,-0.40755071589687947,19.67292594909668,19.45027732849121,18.328662872314453,17.686853408813477
3840,433832738116,20.424,-0.13,1.9,20.423466952928354,-0.12993663241252396,17.707029342651367,16.94621467590332,16.2169132232666,15.448234558105469
3841,433832737970,20.428,-0.064,4.9,20.426742198622545,-0.06416611098843897,18.36410903930664,17.676565170288086,16.89347267150879,15.9743070602417
3842,433834400863,20.447,-0.243,3.9,20.446662701257182,-0.24341179251186226,20.144935607910156,,18.62872886657715,17.743953704833984
3843,433834401241,20.448,-0.148,3.4,20.446765609140282,-0.14873687306910197,,,19.185945510864258,17.75821304321289
3844,433836340548,20.471,-0.536,3.0,20.470863579549597,-0.5354514751099019,19.621339797973633,19.2065372467041,,
3845,433834401285,20.476,-0.233,3.5,20.474564838161417,-0.23370241567140457,,,18.721256256103516,18.031103134155273
3846,433832798228,20.495,-0.069,2.8,20.49524215505218,-0.06987492192939801,18.495771408081055,17.763059616088867,17.045846939086914,16.17193603515625
3847,433832798560,20.498,-0.007,3.0,20.49804788467033,-0.007442560631542768,,,,18.162883758544922
3848,433834401109,20.503,-0.354,3.5,20.503238643772004,-0.3537731536563499,19.657161712646484,,18.418882369995117,17.591585159301758
3849,433830842155,20.507,0.175,2.0,20.50632412979289,0.17497035127587213,18.855344772338867,18.337785720825195,17.54629898071289,16.709400177001953
3851,433836340682,20.528,-0.512,1.0,20.52774793551978,-0.5121372729795525,17.83968162536621,17.257747650146484,16.376461029052734,15.498701095581055
3852,433827957147,20.531,0.542,2.7,20.53021289578761,0.5432271102901292,13.747536659240723,13.230634689331055,12.691980361938477,12.417962074279785
3854,433832798182,20.54,-0.049,4.1,20.54024970544109,-0.048450192414850685,17.848630905151367,17.159770965576172,16.3947811126709,15.6190185546875
3855,433834401075,20.548,-0.342,3.4,20.547234788274633,-0.3418791584433757,19.755823135375977,,18.207109451293945,17.341848373413086
3856,433836354144,20.557,-0.42,3.1,20.55609647100333,-0.42104882392425935,18.472124099731445,17.95697593688965,17.110923767089844,16.517778396606445
3857,433834400984,20.558,-0.301,1.8,20.556512763036917,-0.2999987690889955,17.81273078918457,17.3389892578125,16.738706588745117,16.441484451293945
3858,433834400983,20.573,-0.3,1.7,20.57253600756287,-0.2997720078532958,17.813047409057617,17.057119369506836,16.21990394592285,15.254475593566895
3860,433836355123,20.645,-0.389,2.7,20.64467776290869,-0.3909093238388384,,19.447927474975586,,
3861,433834401056,20.648,-0.333,1.5,20.64758728953565,-0.33275842066636063,18.313737869262695,17.339805603027344,16.474790573120117,15.308802604675293
3865,433836354712,20.668,-0.545,1.7,20.66718485238587,-0.5443484068052378,17.07912826538086,16.029733657836914,16.08946990966797,15.31358528137207
3867,433836354797,20.683,-0.377,2.6,20.681627430443267,-0.3768563524134913,16.33298683166504,15.824518203735352,15.2913236618042,15.015655517578125
3869,433828049956,20.688,0.534,2.6,20.688881341179375,0.5354977299492986,18.040346145629883,,,
3869,433828050174,20.688,0.534,2.6,20.68781575273067,0.5354389391127804,,17.861839294433594,,
3908,433836085039,20.892,-0.386,1.8,20.89208894058376,-0.38584123143448035,19.2220401763916,18.539608001708984,17.765033721923828,16.77592658996582
3920,433836084672,20.977,-0.58,2.8,20.97578066699814,-0.5803782236601883,18.52166748046875,17.933862686157227,17.213491439819336,16.43804931640625
3921,433836084959,20.981,-0.431,3.0,20.98067908517286,-0.4309508352879884,18.504287719726562,18.139928817749023,17.25416374206543,16.289459228515625
3933,433836064884,21.131,-0.467,3.9,21.13029732664615,-0.46578094975571804,12.737837791442871,12.018058776855469,11.576441764831543,11.308887481689453
3941,433836065087,21.252,-0.556,3.7,21.25148319569284,-0.5567093774305921,,19.156389236450195,18.552085876464844,17.666223526000977
3943,433836064933,21.258,-0.436,6.4,21.258641869292834,-0.4375300014214453,16.814071655273438,16.48815155029297,16.023574829101562,15.966997146606445
3945,433836064914,21.298,-0.448,2.6,21.29719810446877,-0.4480694155356562,14.03393840789795,13.5054349899292,12.961650848388672,12.671466827392578
3948,433836064956,21.306,-0.419,2.1,21.305347351055733,-0.4193074612529293,19.699504852294922,,18.90711784362793,
3996,433834505961,21.708,-0.251,2.6,21.707900482076024,-0.251093133638833,18.127452850341797,17.543516159057617,16.63331413269043,15.802108764648438
3998,433827942516,21.718,0.553,2.6,21.717405677742374,0.5523917976853607,19.637168884277344,,18.135093688964844,17.248254776000977
4000,433832737002,21.744,-0.028,3.4,21.743632132952506,-0.027086086795600966,18.841327667236328,18.29738426208496,17.28851318359375,16.526288986206055
4001,433832736997,21.746,0.047,2.4,21.744993212329565,0.04655499154201019,18.81427574157715,18.45518684387207,17.61223602294922,16.730180740356445
4002,433830634856,21.778,0.191,0.8,21.77716041555648,0.19148001679860457,11.39584732055664,10.5938720703125,10.844270706176758,10.425202369689941
4003,433828844574,21.779,0.502,3.9,21.77998775713703,0.5031848464084941,20.394386291503906,19.514606475830078,18.701642990112305,18.074430465698242
4004,433828844453,21.792,0.445,1.8,21.79143915804992,0.44514261336283373,11.659675598144531,11.107660293579102,11.115877151489258,10.956197738647461
4005,433834505682,21.794,-0.359,2.0,21.792964277652608,-0.35917167926394256,19.719730377197266,19.36591911315918,18.71247100830078,18.251373291015625
4006,433830635074,21.799,0.286,2.3,21.799197193622526,0.2847170038033549,15.127079963684082,14.53959846496582,14.022470474243164,13.73674488067627
4007,433832736838,21.809,0.064,2.7,21.80882014547911,0.06408172828198194,18.202241897583008,17.617366790771484,16.869293212890625,16.104957580566406
4008,433832736834,21.812,0.072,2.0,21.8114909080443,0.07173441936937022,12.397254943847656,11.987199783325195,11.482987403869629,11.293959617614746
4009,433832737222,21.813,0.054,2.9,21.812066877806892,0.05447111044007762,,19.26813507080078,18.446208953857422,18.148225784301758
4010,433836993711,21.819,-0.599,3.9,21.81732211634386,-0.5993104901306384,18.122495651245117,17.495342254638672,16.70020294189453,15.644657135009766
4011,433828844148,21.821,0.343,1.9,21.819511037604574,0.34343437467900934,19.648225784301758,,,17.238924026489258
4013,433828844200,21.85,0.355,2.8,21.849531142223768,0.35321128636011606,16.078975677490234,15.492548942565918,14.940196990966797,14.608781814575195
4015,433828844159,21.89,0.344,1.9,21.889742655635022,0.3447554470010729,20.112178802490234,19.12841033935547,18.317882537841797,17.951650619506836
4017,433836073539,21.912,-0.541,3.5,21.910528691801105,-0.5409582659991513,,,18.737394332885742,17.999889373779297
4018,433828844419,21.916,0.432,1.8,21.915651326631387,0.43233202745727595,11.512906074523926,10.443303108215332,10.9788818359375,10.574259757995605
4019,433830623560,21.922,0.257,1.9,21.921516921817403,0.2567216634539838,19.508310317993164,18.97286605834961,18.069894790649414,17.093021392822266
4020,433828927820,21.947,0.378,2.8,21.947012342118764,0.3775190419114144,19.23366355895996,,18.50115966796875,17.488344192504883
4021,433834496659,21.962,-0.229,1.4,21.961771833993897,-0.22955945115890586,18.010883331298828,17.400522232055664,16.514175415039062,15.8370943069458
4023,433830623354,21.973,0.152,2.9,21.971567858364573,0.15179366473875905,19.74614143371582,19.430227279663086,17.781930923461914,17.16649055480957
4024,433828927912,21.974,0.421,5.2,21.97372062236093,0.42125485800275975,19.45604705810547,,,18.312286376953125
4025,433828927731,22.005,0.346,2.9,22.004167646932675,0.3454829015511289,18.30400848388672,17.63425064086914,17.041719436645508,16.20261573791504
4026,433832817847,22.011,0.011,3.0,22.011098952744696,0.011368041655911055,18.80132484436035,18.664758682250977,18.230642318725586,17.55287742614746
4027,433832499440,22.151,0.04,3.9,22.15095970501314,0.04138821758960355,19.522377014160156,19.04851531982422,18.02778434753418,17.39156150817871
4028,433832499365,22.165,0.069,3.1,22.164962194717173,0.06842119711338918,19.560178756713867,19.128917694091797,18.36724281311035,17.684947967529297
4029,433836109183,22.17,-0.436,2.0,22.171145387300612,-0.4355904278276676,19.47161293029785,18.832868576049805,18.140838623046875,17.064617156982422
4030,433836109003,22.179,-0.536,3.5,22.17947325856025,-0.5348205034867803,19.68510627746582,19.114416122436523,18.34385871887207,17.724498748779297
4031,433830800956,22.2,0.078,3.8,22.20039536702906,0.07781452712697298,17.68726921081543,17.08384132385254,16.303720474243164,15.50387191772461
4034,433834260528,22.225,-0.295,2.6,22.22471192082476,-0.2945574073054693,18.12065887451172,17.43929100036621,16.649120330810547,15.92768669128418
4037,433834260302,22.268,-0.157,3.2,22.267976306347283,-0.15741759556960983,18.263526916503906,17.79717445373535,17.092374801635742,16.4722957611084
4038,433834260760,22.279,-0.262,2.8,22.27921446294945,-0.26247711383107164,,,18.845382690429688,
4039,433832499682,22.28,-0.081,2.7,22.27943529700835,-0.08088763875418668,18.675535202026367,18.162343978881836,17.030078887939453,16.014753341674805
4042,433830801321,22.308,0.086,3.0,22.307668278179232,0.08509291966054164,20.072547912597656,,18.357900619506836,17.431947708129883
4044,433834260667,22.335,-0.368,2.2,22.334932431824093,-0.36634924987457873,19.085351943969727,18.32562828063965,17.628040313720703,16.746715545654297
4045,433834260336,22.349,-0.182,1.9,22.348982336253343,-0.1821212657964963,20.062631607055664,19.285072326660156,18.332489013671875,18.071691513061523
4046,433832564342,22.365,-0.071,2.9,22.364783289822395,-0.0710732868796361,,,18.4872989654541,17.696121215820312
4047,433830783802,22.366,0.177,3.0,22.36526520007124,0.1777007403192575,18.80857276916504,18.19405174255371,17.382551193237305,16.55338478088379
4050,433834251858,22.381,-0.234,2.1,22.381292907415624,-0.2332477419352272,,,,18.211225509643555
4051,433830783888,22.394,0.157,3.6,22.394123498565722,0.15735433990526018,18.97520637512207,18.54508399963379,17.69989776611328,16.72361946105957
4052,433834251435,22.412,-0.271,2.1,22.412028260681716,-0.27063896972747276,20.179224014282227,19.392547607421875,18.380199432373047,17.493608474731445
4053,433830783994,22.429,0.204,1.9,22.42889743016658,0.20409344501319668,18.02655792236328,17.302560806274414,16.52208137512207,15.549832344055176
4054,433830784080,22.452,0.091,4.2,22.45202678664892,0.09185523058342202,20.400144577026367,,,
4056,433832564058,22.463,-0.07,1.2,22.462960973775747,-0.07038715183335496,12.20053482055664,11.789179801940918,11.484636306762695,11.221447944641113
4060,433832564047,22.477,-0.068,3.5,22.477154800600296,-0.06870540549821343,19.09199333190918,18.632877349853516,17.955577850341797,17.175418853759766
4063,433830784235,22.504,0.109,2.9,22.50375369880906,0.1086932354083931,20.584041595458984,,,
4065,433830784352,22.548,0.117,3.1,22.547291338690222,0.11764840596376754,19.791324615478516,19.26576805114746,,
4067,433829052378,22.574,0.336,3.9,22.573797168041548,0.3355474076024229,19.524812698364258,19.36808204650879,17.9842529296875,17.439977645874023
4068,433832787668,22.578,-0.026,4.0,22.57870369939753,-0.02592072845514637,19.321067810058594,18.940366744995117,17.808855056762695,16.96142578125
4069,433830784447,22.58,0.187,3.4,22.58061914349262,0.18677678200301795,19.892480850219727,,,
4070,433832787662,22.581,0.065,1.9,22.580338795991114,0.06536781465067773,19.324684143066406,18.827775955200195,17.71361541748047,17.01302719116211
4073,433830612845,22.598,0.098,0.6,22.59810138210746,0.09770015932333506,17.797117233276367,17.210474014282227,16.38532829284668,15.296771049499512
4074,433830613268,22.62,0.287,3.5,22.62085988644661,0.2874141539071293,19.300199508666992,18.720922470092773,18.114131927490234,17.24939727783203
4077,433834474970,22.642,-0.352,3.5,22.64239900310651,-0.3518957296895623,19.570438385009766,19.020069122314453,18.951644897460938,18.09885025024414
4078,433832787911,22.653,0.075,2.7,22.652107232008813,0.07533790932427657,,,,18.039525985717773
4080,433834474936,22.661,-0.327,3.6,22.661636297570038,-0.32524616482292323,13.519277572631836,12.953886032104492,12.352273941040039,12.086299896240234
4081,433830613029,22.663,0.189,1.8,22.66298534677276,0.18815892050469032,14.045210838317871,13.526885032653809,12.889698028564453,12.69251823425293
4083,433830613037,22.676,0.192,2.7,22.674940025795824,0.19197129783917116,19.917753219604492,19.5047550201416,18.432661056518555,17.52113914489746
4085,433832787452,22.682,-0.126,3.0,22.68087135280129,-0.12653726360676656,19.34501075744629,19.357969284057617,18.636371612548828,18.06511116027832
4087,433828870268,22.7,0.515,2.6,22.69947305442769,0.5139938080944109,18.48997688293457,17.72429084777832,16.71495819091797,15.570581436157227
4088,433834474839,22.706,-0.288,2.4,22.706034363947186,-0.28809460721792013,20.413257598876953,,,
4089,433834474825,22.71,-0.188,2.4,22.7108915848741,-0.1881087578978036,19.599597930908203,,18.737443923950195,17.495893478393555
4092,433834474792,22.728,-0.234,2.9,22.72794669737628,-0.23368344105662112,19.997087478637695,19.553359985351562,18.720287322998047,
4094,433834474778,22.734,-0.306,3.6,22.73346691292736,-0.30653016989301846,20.363130569458008,19.164836883544922,18.155786514282227,17.99689483642578
4095,433830613276,22.752,0.29,2.5,22.751931660474533,0.2899488693869005,18.57891082763672,18.007526397705078,17.15755271911621,16.168846130371094
4096,433832787254,22.767,0.004,2.4,22.76733237979803,0.0038087970149290446,18.485769271850586,18.393836975097656,17.452917098999023,16.3658390045166
4097,433828869751,22.77,0.298,1.9,22.769254252775415,0.2971972339065152,19.774368286132812,,18.57248878479004,17.675113677978516
4099,433834474685,22.781,-0.175,2.3,22.78124547752341,-0.1754201246871665,12.937797546386719,12.433798789978027,11.85487174987793,11.621468544006348
4100,433830647625,22.813,0.274,3.7,22.812513031900135,0.2739376509216717,,19.353450775146484,18.256332397460938,17.413604736328125
4102,433828827373,22.825,0.418,3.0,22.823682981528563,0.41791878183799064,19.837535858154297,,,
4106,433834516449,22.854,-0.195,2.4,22.854300617947025,-0.1951052009798355,,,18.7877197265625,18.157249450683594
4107,433828827262,22.862,0.363,2.2,22.860593083341435,0.36317501864959256,19.400924682617188,19.04924774169922,,18.005186080932617
4108,433830647268,22.863,0.152,2.7,22.86277847743977,0.15148728562932873,18.791202545166016,18.20006561279297,17.49274444580078,16.484512329101562
4111,433828172382,22.868,0.542,3.5,22.86772112743008,0.5409650377300285,17.988649368286133,17.17276954650879,16.825923919677734,15.92434024810791
4112,433832694082,22.868,-0.086,2.3,22.868233644948518,-0.0859783477858375,,19.79572868347168,,
4114,433828827486,22.874,0.47,3.3,22.873442656425095,0.4691046385374454,19.860143661499023,19.081327438354492,18.582624435424805,18.003395080566406
4116,433832694136,22.878,0.071,3.0,22.878981143029996,0.06968776941799627,,,18.3879337310791,17.543048858642578
4117,433832694236,22.878,0.031,3.6,22.876301643815125,0.03164198292592911,,,,17.87002944946289
4118,433830647330,22.896,0.188,3.1,22.895595721919026,0.18810806793005666,19.966415405273438,18.92303466796875,18.735925674438477,17.315053939819336
4119,433834515954,22.896,-0.232,2.4,22.89597179947976,-0.23221297485288905,20.254106521606445,19.287118911743164,18.5933895111084,
4120,433830647444,22.907,0.241,2.3,22.906188588982424,0.24121317648631188,20.283737182617188,,,
4121,433834515931,22.909,-0.171,2.8,22.909109448505745,-0.17086752170233852,18.65700340270996,18.332927703857422,18.177034378051758,17.910541534423828
4122,433828827375,22.917,0.419,3.0,22.91599349817825,0.4182676467887043,18.522388458251953,17.929630279541016,17.724164962768555,16.85282325744629
4123,433832693746,22.923,-0.049,3.3,22.922355440819977,-0.04870990950515367,14.139888763427734,13.565251350402832,12.996453285217285,12.694961547851562
4125,433834515878,22.934,-0.192,2.9,22.934903353601076,-0.19149284467849365,19.270347595214844,19.096323013305664,18.357952117919922,17.77804946899414
4127,433834515874,22.937,-0.243,1.5,22.936936331844674,-0.242400395437611,19.116662979125977,18.382564544677734,17.920907974243164,16.891464233398438
4128,433828827578,22.941,0.512,0.9,22.94052593449784,0.5116307052111277,11.200484275817871,10.094975471496582,10.741218566894531,10.209031105041504
4129,433832693697,22.948,0.028,3.6,22.947249770815148,0.02925565042276527,20.0831356048584,,,
4129,433832694205,22.948,0.028,3.6,22.947912844222294,0.027517450987258895,,,,18.247753143310547
4130,433830647427,22.961,0.232,2.6,22.960863796264043,0.2326657632368167,19.82309913635254,,18.834346771240234,17.618045806884766
4133,433828827636,22.968,0.308,2.0,22.966943617522336,0.30762323163891564,,,18.300640106201172,
4134,433828827282,22.979,0.37,3.0,22.978802100554375,0.3692774578889206,19.770771026611328,19.019611358642578,17.813566207885742,17.054527282714844
4136,433828827329,23.005,0.39,3.5,23.00448955686913,0.39019515327019205,17.964672088623047,17.724445343017578,16.99480628967285,16.16200065612793
4137,433834515687,23.019,-0.278,2.6,23.019388048732885,-0.2778386288753505,19.736572265625,19.41727638244629,18.206689834594727,17.446413040161133
4139,433830765383,23.024,0.213,2.8,23.023678240737095,0.21189952545690077,18.749534606933594,18.24074363708496,17.43299102783203,16.403316497802734
4140,433834217264,23.03,-0.184,2.7,23.03039324337011,-0.1845463438070844,19.785268783569336,19.344350814819336,18.67828941345215,17.41606330871582
4141,433830765401,23.031,0.128,3.5,23.030959508480205,0.1280229921087775,20.096721649169922,19.18133544921875,18.750926971435547,17.83039093017578
4142,433834217792,23.115,-0.338,2.1,23.11570190544594,-0.3383015491920392,,,18.29045295715332,17.726911544799805
4144,433834217521,23.137,-0.327,1.4,23.136515742431467,-0.3271954298681417,11.117115020751953,9.969632148742676,11.131146430969238,10.097514152526855
4150,433832508169,23.189,-0.143,3.6,23.188957039680623,-0.14406521615324303,18.6558837890625,17.632732391357422,16.63498306274414,15.87347412109375
4152,433834217778,23.201,-0.304,3.0,23.202145804371774,-0.3047912715374618,,,18.70650291442871,17.64552879333496
4154,433832507747,23.23,0.07,2.5,23.230387791970312,0.07089480325562753,19.983644485473633,,18.658607482910156,17.973073959350586
4155,433830766215,23.234,0.1,3.5,23.23381424906271,0.10030336243959889,11.973352432250977,11.47367000579834,10.926490783691406,10.677570343017578
4157,433834217779,23.235,-0.308,2.0,23.235154900406396,-0.3075600535619918,,,18.468433380126953,
4159,433834262942,23.243,-0.151,2.7,23.24334746618428,-0.15150128598443494,19.670875549316406,18.87180519104004,18.344554901123047,17.31429100036621
4163,433832459374,23.256,0.037,3.2,23.25583564976234,0.03614962794977598,19.554006576538086,19.42545509338379,18.558807373046875,18.144014358520508
4164,433834263057,23.265,-0.215,4.0,23.26433422134953,-0.21600729213220912,19.12038230895996,18.0231876373291,17.4080810546875,16.602678298950195
4167,433832459654,23.286,-0.069,2.6,23.284905442632123,-0.0701568055347516,11.355032920837402,10.14494514465332,10.858742713928223,10.25550651550293
4168,433832459498,23.291,-0.019,2.0,23.290724099588186,-0.01879394557704808,19.448246002197266,19.042652130126953,18.084897994995117,17.61402130126953
4170,433832459506,23.296,-0.021,3.8,23.29727502415534,-0.021530021518856367,19.435001373291016,19.13971710205078,,18.25055694580078
4172,433834263049,23.298,-0.212,3.3,23.298018367529263,-0.2134948115879003,19.57992935180664,18.770456314086914,17.861053466796875,17.109079360961914
4173,433832459380,23.301,0.033,5.0,23.3012755982063,0.0331918953584123,18.004606246948242,17.62778091430664,16.95501136779785,15.999573707580566
4174,433832459517,23.312,-0.024,2.3,23.312251838293136,-0.02429979498816993,19.212751388549805,18.8964900970459,18.27686309814453,17.19589614868164
4175,433832459746,23.317,-0.143,2.1,23.316068889391126,-0.14323510574056483,18.647262573242188,18.473217010498047,17.61379623413086,16.5744571685791
4176,433830791263,23.325,0.254,3.2,23.32490773059533,0.2533638768045292,11.142901420593262,10.3057222366333,10.896697998046875,10.059624671936035
4177,433832459727,23.333,-0.126,2.4,23.332774146574916,-0.12659672288887186,19.1186580657959,,17.779848098754883,16.970861434936523
4179,433832459649,23.359,-0.07,1.6,23.359085764698786,-0.07100715969736919,18.333667755126953,17.746694564819336,16.94489860534668,16.04192543029785
4180,433830792527,23.361,0.139,2.3,23.360203691349483,0.13999204795864637,,,18.621906280517578,18.088788986206055
4181,433832460038,23.363,-0.019,4.2,23.36316989990829,-0.018307810540012483,,,,17.810436248779297
4183,433830791461,23.368,0.078,2.1,23.366814482696235,0.07688590438288424,19.448854446411133,18.97596549987793,18.547758102416992,18.427745819091797
4185,433834263483,23.412,-0.337,2.9,23.41279852715281,-0.33704583627790846,,,18.696151733398438,17.58249282836914
4186,433834262950,23.413,-0.155,2.7,23.412849901628924,-0.1550192009083616,18.69696807861328,18.382675170898438,18.025728225708008,17.522048950195312
4187,433830792721,23.429,0.174,3.8,23.43005634913758,0.17407280916256704,,,,17.786596298217773
4192,433830575954,23.464,0.219,2.8,23.46318817486692,0.21880310015071697,13.631726264953613,13.208503723144531,12.645895957946777,12.468443870544434
4193,433832663814,23.468,0.012,2.8,23.468093444464206,0.011446493756520867,20.077905654907227,19.55084991455078,18.641393661499023,17.508872985839844
4194,433834404274,23.469,-0.249,3.1,23.46873640501027,-0.24854224651229717,19.10565948486328,18.643936157226562,17.318986892700195,16.437623977661133
4196,433830576085,23.475,0.25,2.1,23.47438896175564,0.2500384400815907,19.463319778442383,18.701295852661133,18.118057250976562,17.048736572265625
4198,433834404253,23.48,-0.305,2.5,23.480637963868247,-0.305387424244232,19.36766242980957,19.384490966796875,18.36134147644043,17.816789627075195
4199,433834404234,23.493,-0.262,2.1,23.4927286091188,-0.2615428876847515,17.315624237060547,16.68451499938965,15.878661155700684,15.232013702392578
4201,433834404215,23.505,-0.353,2.6,23.505241028932662,-0.3528181320680995,18.964242935180664,18.69341468811035,18.1988468170166,17.343748092651367
4202,433832664163,23.507,0.011,2.4,23.505910871773835,0.009938198506163759,,,,18.293071746826172
4203,433832663692,23.517,0.04,3.8,23.51738738662081,0.03813463215887308,16.273088455200195,15.64711856842041,15.055316925048828,14.774321556091309
4204,433834404181,23.522,-0.238,2.6,23.522197041870673,-0.2375549669297904,19.215383529663086,18.626113891601562,17.76392364501953,17.142749786376953
4205,433832663989,23.526,-0.013,4.8,23.525787962217056,-0.012596823296292074,,,18.787805557250977,17.855819702148438
4206,433834404170,23.528,-0.287,2.3,23.5270788904051,-0.2873897980493089,18.656211853027344,18.146106719970703,17.613643646240234,17.22787857055664
4208,433834404136,23.544,-0.246,2.5,23.543715068156732,-0.24507447403096427,13.855347633361816,13.46340274810791,12.894170761108398,12.751226425170898
4209,433832663623,23.553,0.064,2.9,23.552817030055138,0.0625454520189567,19.426998138427734,18.60776138305664,18.056026458740234,16.67848014831543
4210,433832663979,23.557,-0.025,3.8,23.556766516934985,-0.025270399534154,,,18.601900100708008,18.124345779418945
4212,433834404002,23.578,-0.235,2.3,23.57855831577198,-0.23503862105964235,18.30156135559082,17.89452362060547,17.365806579589844,16.29245948791504
4214,433836910846,23.587,-0.609,3.4,23.587003244273976,-0.60852056292275,18.09845542907715,17.569477081298828,16.981422424316406,16.196163177490234
4216,433834403800,23.672,-0.316,2.5,23.6728831273471,-0.31596415598272676,18.800434112548828,18.478748321533203,18.00218391418457,17.595903396606445
